id,tweet_id,text,tag,date,partition
509,302430973595893760,wow . bill nye was really on cnn talking about the meteor that hit in russia . bill fucking nye . #goatstatus ,Related - but not informative,Fri Feb 15 14:55:37 +0000 2013,train
510,302431309173760001,we have the same anti - asteroid space program in place that the dinosaurs had . #meteor ,Related - but not informative,Fri Feb 15 14:56:57 +0000 2013,train
511,302431468523778049,damn people in russia got hurt from the shock waves of a giant meteor shower #itsstarting ,Related - but not informative,Fri Feb 15 14:57:35 +0000 2013,train
512,302431745347842048,at least 250 people injured in spectacular #russianmeteor shower - interior ministry <URL> <URL> . . . ,Related and informative,Fri Feb 15 14:58:41 +0000 2013,train
513,302431846044684288,love it . putin riding #russianmeteor rt <USR> : лучшая картинка про метеорит <URL> ,Related - but not informative,Fri Feb 15 14:59:05 +0000 2013,train
514,302431854395551746,really can ' t wait to hear ilya bryzgalov ' s thoughts about this russian meteor . ,Related - but not informative,Fri Feb 15 14:59:07 +0000 2013,train
515,302432231920631808,breaking : injuries from #meteor shower in russia now nearing 1000 people ! ! <URL> ,Related and informative,Fri Feb 15 15:00:37 +0000 2013,train
516,302432298995949568,a meteor hit russia ? ! ? ! ? ! ,Related - but not informative,Fri Feb 15 15:00:53 +0000 2013,train
517,302432772956487680,has anyone discussed the possibility that maybe it ' s just superman ? #russianmeteor ,Related - but not informative,Fri Feb 15 15:02:46 +0000 2013,train
518,302433137877741569,i stitched together the debris contrail from the #russianmeteor . check it out ! <URL> ,Not related,Fri Feb 15 15:04:13 +0000 2013,train
519,302433234359316480,"they should ' ve used the iron curtain as protection . rt <USR> : nearly 1,000 people have been injured by the meteor explosion in russia . ",Related and informative,Fri Feb 15 15:04:36 +0000 2013,train
520,302433251102949376,just saw some video footage of meteor in russia . huh . . . . 😳 #startsdiggingbunker ,Related - but not informative,Fri Feb 15 15:04:40 +0000 2013,train
521,302433678938759168,"a giant meteor exploded over russia , injuring hundreds of people [ video ] <URL> via <USR> #russianmeteorite #uralmeteorite ",Related and informative,Fri Feb 15 15:06:22 +0000 2013,train
522,302433892844056576,"russian health official : nearly 1,000 injured after meteor explodes over ural mountains . <URL> ",Related and informative,Fri Feb 15 15:07:13 +0000 2013,train
523,302434513596862465,0 _0 looking at these meteor shower clips from russia ,Related and informative,Fri Feb 15 15:09:41 +0000 2013,train
524,302434526192345088,why did the cannibal eat the russian before the american ? ? ? because the russian was . . . meteor ! ! ! ! ahaahahahahah * falls off a cliff * ,Related - but not informative,Fri Feb 15 15:09:44 +0000 2013,train
525,302434933039841280,<URL> #russianmeteor ,Not applicable,Fri Feb 15 15:11:21 +0000 2013,train
526,302434937208991745,"водитель из казахстана снял #метеорит , на огромной скорости уносящийся в сторону челябинской области ( видео ) https :// t . c . . . ",Related and informative,Fri Feb 15 15:11:22 +0000 2013,train
527,302435088241676289,meteor strikes russia ! <URL> ,Related and informative,Fri Feb 15 15:11:58 +0000 2013,train
528,302435100791013376,i liked a <USR> video <URL> russian meteor explosion - video of massive meteorite crash ,Related and informative,Fri Feb 15 15:12:01 +0000 2013,train
529,302435591532982272,so far today i ' ve watched a meteor hit russia and a killer whale give birth . what did people do before the internet ? ,Not related,Fri Feb 15 15:13:58 +0000 2013,train
530,302435797058076672,какой суровый челябинский романтик пообещал своей любимой 14 февраля звезду с неба ? #метеорит #russianmeteor #chelyabinsk ,Related - but not informative,Fri Feb 15 15:14:47 +0000 2013,train
531,302436027748999168,"astronomers eerwhere must be in heaven with all this meteor in russia talk , also apparently there will be an asteroid brushing by earth #cnn ",Related and informative,Fri Feb 15 15:15:42 +0000 2013,train
532,302436484940693507,#meteor fall injures over 500 in russia | <URL> ,Related and informative,Fri Feb 15 15:17:31 +0000 2013,train
533,302437151839240192,"russian health official says nearly 1,000 injured after meteor explodes <URL> ",Related and informative,Fri Feb 15 15:20:10 +0000 2013,train
534,302437692870885378,"nearly 1,000 injured as meteor falls in russia | fox news <URL> via <USR> ",Related and informative,Fri Feb 15 15:22:19 +0000 2013,train
535,302437822911086592,"судя по уровню шума , челябинский метеорит упал напрямую в твиттер . #russianmeteor ",Related and informative,Fri Feb 15 15:22:50 +0000 2013,train
536,302438338814672896,"i got that , the below hashtag is in russian language . . . #meteorocairánobrasilempoucosminutos #meteor ",Not related,Fri Feb 15 15:24:53 +0000 2013,train
537,302438372356530178,at least 250 people injured in spectacular #russianmeteor shower - interior ministry <URL> <URL> . . . ,Related and informative,Fri Feb 15 15:25:01 +0000 2013,train
538,302438464631226368,#russianmeteor or death eaters ? you decide what to believe . . . ,Related - but not informative,Fri Feb 15 15:25:23 +0000 2013,train
539,302438464635404291,#russianmeteor опять на первом ,Related - but not informative,Fri Feb 15 15:25:23 +0000 2013,train
540,302438548529876992,"earth , let us know if you want the death star to help you destroy the meteor before it destroys you . #russianmeteor ",Related - but not informative,Fri Feb 15 15:25:43 +0000 2013,train
541,302438586282807297,at least 250 people injured in spectacular #russianmeteor shower - interior ministry <URL> <URL> . . . ,Related and informative,Fri Feb 15 15:25:52 +0000 2013,train
542,302438758253465601,"in case you haven ' t heard : a meteor exploded above russia this morning , injuring hundreds of people : <URL> via . . . ",Related and informative,Fri Feb 15 15:26:33 +0000 2013,train
543,302439072792731648,the subway was roomy today i ' m guessing an extra long weekend for some ? #familyday or ppl were scared of #russianmeteor ,Not related,Fri Feb 15 15:27:48 +0000 2013,train
544,302439114744135680,a meteor hit russia this morning near yekaterinburg . <URL> ,Related - but not informative,Fri Feb 15 15:27:59 +0000 2013,train
545,302439450292662273,ive already observed the speed art #russianmeteor <URL> ,Not related,Fri Feb 15 15:29:18 +0000 2013,train
546,302439504831197186,meteor in russia injures more than 700 - watch the explosion : <URL> ,Related and informative,Fri Feb 15 15:29:31 +0000 2013,train
547,302439773241483266,"a #meteor fell on <USR> . . . . come on guys , little creativity please , this is how #horror movies start . . . : d ",Related - but not informative,Fri Feb 15 15:30:35 +0000 2013,train
548,302439928430723073,#russianmeteor or death eaters ? you decide what to believe . . . ,Related - but not informative,Fri Feb 15 15:31:12 +0000 2013,train
549,302440243016130560,deepest condolences to the victims of #russianmeteor and hope of life for the people of russia . ,Related and informative,Fri Feb 15 15:32:27 +0000 2013,train
550,302440322728882177,watched the #russianmeteor . . it was scary  ,Related - but not informative,Fri Feb 15 15:32:46 +0000 2013,train
551,302440406593986561,в связи с событиями в челябинске - навальному будут выдвинуты новые обвинения #метеорит #russianmeteor #пво #мчс #ск http . . . ,Not related,Fri Feb 15 15:33:06 +0000 2013,train
552,302440855371911169,chris brown called drake a b*tch so drake posted this photo of him kissing rihanna lmfao ! #tooreal <URL> #russianmeteor - ,Not related,Fri Feb 15 15:34:53 +0000 2013,train
553,302440956068769792,#russianmeteor or death eaters ? you decide what to believe . . . ,Related - but not informative,Fri Feb 15 15:35:17 +0000 2013,train
554,302440981201035264,#russianmeteor conspiracy theorists celebrate ! <URL> ,Not related,Fri Feb 15 15:35:23 +0000 2013,train
555,302441169948921856,ya en serio que el #russianmeteor sea el primero y el último que vea en mi vida . eso . ,Related - but not informative,Fri Feb 15 15:36:08 +0000 2013,train
556,302441203511746561,"#info a meteor hits russia about 7 hours ago and now an asteroid is supposed to miss earth soon by 17,000 miles *seram* smoga ga jatoh ",Related and informative,Fri Feb 15 15:36:16 +0000 2013,train
557,302441862038421505,#russianmeteor or death eaters ? you decide what to believe . . . ,Not related,Fri Feb 15 15:38:53 +0000 2013,train
558,302442004623794177,<USR> rt <USR> : shocking video of a massive meteor crashing in russia ! view it now at ( cont ) <URL> ,Related - but not informative,Fri Feb 15 15:39:27 +0000 2013,train
559,302442029802209280,“ <USR> : a mother fucking meteor just hit russia ” <USR> <URL> ,Related - but not informative,Fri Feb 15 15:39:33 +0000 2013,train
560,302442109477208064,that was definitely a meteor passing by russia and not the death star testing its laser . #russianmeteor ,Related - but not informative,Fri Feb 15 15:39:52 +0000 2013,train
561,302442247918612480,". <USR> : nearly 1,000 people injured by falling meteor in russia , according to officials . ",Related and informative,Fri Feb 15 15:40:25 +0000 2013,train
562,302442277257768960,"nearly 1000 injured by meteor explosion in russia – ndtv : moscow : a russian health official says nearly 1,000 people . . . <URL> ",Related and informative,Fri Feb 15 15:40:32 +0000 2013,train
563,302442352759410690,jaw - droppin meteor fireball explodes ovr russia injurin 950 the day b4 asteroid fly - by http :/ 2013 / 02 / 14 / jaw - dropping - meteor - fireball - expl . . . ,Related and informative,Fri Feb 15 15:40:50 +0000 2013,train
564,302442495353167872,ох уж эти иностранные шуточки . <USR> god playing angry birds #russianmeteor <URL> ,Not related,Fri Feb 15 15:41:24 +0000 2013,train
565,302442512155570176,плюсы и минусы от падения метеорита #chelly #russianmeteor <URL> ,Related - but not informative,Fri Feb 15 15:41:28 +0000 2013,train
566,302442650534027264,incredible footage of russian meteor explosion that injured over 700 people - - watch : <URL> ,Related and informative,Fri Feb 15 15:42:01 +0000 2013,train
567,302442910614441984,watch as the meteor falls from sky thru a russian driver ' s dash cam . . . <URL> #meteor #russia #techcrunch ,Related and informative,Fri Feb 15 15:43:03 +0000 2013,train
568,302442990297808897,it ' s been real : 10 - ton meteor explodes above russia <URL> ,Related and informative,Fri Feb 15 15:43:22 +0000 2013,train
569,302443153875664896,i wonder if this is true <URL> #russianmeteor ,Not related,Fri Feb 15 15:44:01 +0000 2013,train
570,302443304849641472,<URL> #russianmeteor i can ' t believe this . wtf ? it ' s great ! ,Related - but not informative,Fri Feb 15 15:44:37 +0000 2013,train
571,302443309064916993,"moscow ( ap ) - - interfax says nearly 1,000 people injured by falling meteor in russia , according to officials . ",Related and informative,Fri Feb 15 15:44:38 +0000 2013,train
572,302443388752523265,"dash - cam captures russian meteor : that ’ s right , a meteor . onboard footage shows terrifying moment of explosion <URL> ",Related and informative,Fri Feb 15 15:44:57 +0000 2013,train
